,Modelo_1,Modelo_2,Observado,Forecast,Upper,Lower
2014-05-04,ARIMAX,,15.0,6.29105796692849,14.15517716102193,1.945694555886556
2014-05-11,ARIMAX,,14.0,8.749259184198229,18.505614310477316,3.1745040135783733
2014-05-18,ARIMAX,,9.0,8.379441214815769,17.787204291762457,3.009250034760763
2014-05-25,ARIMAX,,8.0,14.38608725219555,29.769322765774966,5.592638001904454
2014-06-01,ARIMAX,,8.0,6.066659045711652,13.140048388799494,2.0253399878973433
2014-06-08,ARIMAX,,13.0,8.540811357864468,18.850783580735555,2.8488566652884924
2014-06-15,ARIMAX,,12.0,8.272260962457484,17.52248328040267,2.979527061139849
2014-06-22,ARIMAX,,13.0,12.643454171237407,26.264155734963175,4.852464917305724
2014-06-29,ARIMAX,,11.0,13.10529544755351,27.13942627409661,5.065947854607459
2014-07-06,ARIMAX,,13.0,7.6875213406944995,16.29968377423111,2.746253136185993
2014-07-13,ARIMAX,,10.0,14.051390020506597,30.16062632674484,5.118633077650075
2014-07-20,ARIMAX,,13.0,9.707536452894223,21.13654613234969,3.3621818079097703
2014-07-27,ARIMAX,,7.0,13.22737615891553,28.39626772201193,4.801328595170784
2014-08-03,ARIMAX,,11.0,11.434433807935187,24.7064229271485,4.06579233636505
2014-08-10,ARIMAX,,17.0,10.728593662794346,23.205425897120225,3.7908985454100192
2014-08-17,ARIMAX,,8.0,14.099585495660325,30.185522964037293,5.160884640912993
2014-08-24,ARIMAX,,14.0,12.974663603170185,27.854188287072255,4.704326674354183
2014-08-31,ARIMAX,,15.0,10.007059055820998,21.690401461627822,3.5040470189910944
2014-09-07,ARIMAX,,8.0,11.509652431855967,24.796120903382302,4.116404152674809
2014-09-14,ARIMAX,,9.0,8.199896136687723,17.947688440636348,2.7698483572810577
2014-09-21,ARIMAX,,16.0,10.068951038234253,21.764234391854945,3.545767234849756
2014-09-28,ARIMAX,,16.0,8.647250890426378,18.85365855824988,2.9578534705977724
2014-10-05,ARIMAX,,14.0,10.086156357352,21.865094735238046,3.532872987590934
2014-10-12,ARIMAX,,12.0,10.733072923086059,23.19255159366882,3.7994510041785534
2014-10-19,ARIMAX,,8.0,12.413888355613462,26.62215055571617,4.497986516580782
2014-10-26,ARIMAX,,9.0,8.527688230524115,18.60275312750244,2.910283030122656
2014-11-02,ARIMAX,,16.0,8.537929009918921,18.594511260533984,2.923450539996771
2014-11-09,ARIMAX,,12.0,10.181072468737135,22.020037713373306,3.584113399350002
2014-11-16,ARIMAX,,11.0,9.932295125069277,21.482686252361308,3.4897997066744226
2014-11-23,ARIMAX,,14.0,10.515553593539131,22.650942111403243,3.738898787820013
2014-11-30,ARIMAX,,9.0,10.736288679034281,23.092817351778745,3.833253974053098
2014-12-07,ARIMAX,,10.0,9.078995988704508,19.658186566666043,3.1607148243298124
2014-12-14,ARIMAX,,2.0,9.894739165614288,21.301128455496755,3.506400675155881
2014-12-21,ARIMAX,,7.0,6.537868675150092,14.59798978758652,2.066538781088193
2014-12-28,ARIMAX,,13.0,7.035048648298007,15.603655490068162,2.2758026038029158
2015-01-04,ARIMAX,,17.0,8.75399549105109,19.19452107561652,2.964855689842827
2015-01-11,ARIMAX,,19.0,12.331738739714865,26.672011716241684,4.398015632215918
2015-01-18,ARIMAX,,16.0,13.578584492664126,29.275183534015657,4.898310350030849
2015-01-25,ARIMAX,,15.0,15.200074285210654,32.60557940312423,5.565443907366833
2015-02-01,ARIMAX,,22.0,17.292109042400156,36.88861636917821,6.430367921638212
2015-02-08,ARIMAX,,22.0,20.41454604006187,43.32247554336551,7.708886197993998
2015-02-15,ARIMAX,,30.0,25.135771345155142,53.022769652419576,9.650513021721567
2015-02-22,ARIMAX,,35.0,29.125262240287785,61.20961025202595,11.294279447726728
2015-03-01,ARIMAX,,67.0,31.71603517480379,66.49437060249947,12.371404092514748
2015-03-08,ARIMAX,,66.0,48.3748359051074,101.30158305614466,19.04700796003965
2015-03-15,ARIMAX,,47.0,54.09657623659379,113.12759428846064,21.37889886806629
2015-03-22,ARIMAX,,31.0,58.01832100624459,121.07643418326757,23.024581548435908
2015-03-29,ARIMAX,,44.0,55.13830445817664,115.19284858281719,21.829972724193947
2015-04-05,ARIMAX,,56.0,50.30671989364818,105.05075288152187,19.908003137301687
2015-04-12,ARIMAX,,46.0,49.228118279342496,102.70230712880846,19.504530147127536
2015-04-19,ARIMAX,,52.0,52.99259534172571,110.31112172483421,21.090955682377075
2015-04-26,ARIMAX,,57.0,57.99170107475541,120.44400894968189,23.189120961601624
2015-05-03,ARIMAX,,45.0,53.421887258977996,110.87867600801087,21.36345392982701
2015-05-10,ARIMAX,,59.0,51.22702846719744,106.21670691550857,20.50742114186672
2015-05-17,ARIMAX,,47.0,53.82049949808276,111.42694970247021,21.6103860921368
2015-05-24,ARIMAX,,31.0,54.505995833439044,112.67486612860745,21.941693237866094
2015-05-31,ARIMAX,,43.0,47.14680263642398,97.64230679688298,18.88802568767285
2015-06-07,ARIMAX,,51.0,48.97965860289421,101.2504492931195,19.690424267028128
2015-06-14,ARIMAX,,36.0,46.501823343507944,96.06142168919897,18.7016619179736
2015-06-21,ARIMAX,,19.0,55.055657559979565,113.40964093886221,22.2896677886321
2015-06-28,ARIMAX,,19.0,37.96897451094824,78.98207714630072,15.052949678934555
2015-07-05,ARIMAX,,14.0,28.357717587296083,59.326439847269754,11.071901536741684
2015-07-12,ARIMAX,,18.0,22.418367319598975,47.18478641767286,8.61038623011937
2015-07-19,ARIMAX,,16.0,21.482077345393648,45.200413103643776,8.243854443435104
2015-07-26,ARIMAX,,18.0,23.64200934444024,49.58544028112329,9.14836890927181
2015-08-02,ARIMAX,,16.0,17.882293027483048,37.71844410282025,6.789649392087475
2015-08-09,ARIMAX,,22.0,18.044397585713327,37.99849522331872,6.8726305784292885
2015-08-16,ARIMAX,,21.0,18.819812435712937,39.554265800433015,7.203069969585034
2015-08-23,ARIMAX,,28.0,22.001290737576404,46.01376066805994,8.535355521681803
2015-08-30,ARIMAX,,20.0,20.017915790990592,41.93461046458376,7.720929400643001
2015-09-06,ARIMAX,,20.0,23.49329181111071,48.97056058791285,9.182610000904718
2015-09-13,ARIMAX,,24.0,19.643618643688576,41.063704976704706,7.598597132443095
2015-09-20,ARIMAX,,25.0,24.062997882041007,50.03237124618877,9.450680869618928
